id,ime,ocena,vstopnina,za_otroke,mesto_id
3048,Obisk mestne knjižnice – Trnava,4,NE,DA,793
3049,Sprehod skozi mestni park – Trnava,5,NE,DA,793
3050,Delavnica tradicionalnih obrti – Nanjiao,5,DA,DA,794
3051,Razgledna točka in fotografiranje – Nanjiao,3,NE,DA,794
3052,Delavnica lokalne kulinarike – Zhixia,3,DA,DA,795
3053,Plovba po reki ali jezeru – Zhixia,4,DA,DA,795
3054,Obisk umetniške galerije – Pakalongan,4,DA,DA,796
3055,Raziskovanje lokalnih obrti – Pakalongan,5,DA,DA,796
3056,Ogled športnega objekta – Nanhai,5,DA,DA,797
3057,Vožnja s turističnim avtobusom – Nanhai,3,DA,DA,797
3058,Večerni razgled na mesto – Trinidad,3,NE,DA,798
3059,Pokušina lokalnih sladic – Trinidad,4,DA,DA,798
3060,Obisk lokalnega sejma – Ngaoundéré,4,NE,DA,799
3061,Ogled lokalne tržnice – Ngaoundéré,5,NE,DA,799
3062,Voden ogled starega mestnega jedra – Embu,5,NE,DA,800
3063,Ogled zgodovinskih zgradb – Embu,3,NE,DA,800
3064,Družinski ogled znamenitosti – Golden,3,DA,DA,801
3065,Koncert lokalne glasbe – Golden,4,DA,DA,801
3066,Vodena fotografska tura – Bogi,4,DA,NE,802
3067,Jutranji ogled mesta – Bogi,5,NE,DA,802
3068,Otroška ustvarjalna delavnica – Cabanilla,5,DA,DA,803
3069,Sprehod ob reki – Cabanilla,3,NE,DA,803
3070,Ogled verske dediščine – Suna,3,NE,DA,804
3071,Vožnja z ladjico – Suna,4,DA,DA,804
3072,Piknik v mestnem parku – A-da-Gorda,4,NE,DA,805
3073,Degustacija lokalnih jedi – A-da-Gorda,5,DA,NE,805
3074,Sprehod skozi mestni park – Lille,5,NE,DA,806
3075,Izlet v naravo v okolici mesta – Lille,3,NE,DA,806
3076,Razgledna točka in fotografiranje – Catache,3,NE,DA,807
3077,Interaktivni znanstveni center – Catache,4,DA,DA,807
3078,Plovba po reki ali jezeru – Simão Dias,4,DA,DA,808
3079,Obisk kulturnega centra – Simão Dias,5,DA,DA,808
3080,Raziskovanje lokalnih obrti – Qarqania,5,DA,DA,809
3081,Ogled mestnih znamenitosti ponoči – Qarqania,3,DA,NE,809
3082,Vožnja s turističnim avtobusom – Hongqi,3,DA,DA,810
3083,Obisk zgodovinskega muzeja – Hongqi,4,DA,DA,810
3084,Pokušina lokalnih sladic – Caldelas,4,DA,DA,811
3085,Obisk živalskega vrta – Caldelas,5,DA,DA,811
3086,Ogled lokalne tržnice – Kan’onjichō,5,NE,DA,812
3087,Obisk botaničnega vrta – Kan’onjichō,3,DA,DA,812
3088,Ogled zgodovinskih zgradb – Katiola,3,NE,DA,813
3089,Obisk akvarija – Katiola,4,DA,DA,813
3090,Koncert lokalne glasbe – Alegre,4,DA,DA,814
3091,Voden pohod po okolici – Alegre,5,NE,DA,814
3092,Jutranji ogled mesta – Junshan,5,NE,DA,815
3093,Obisk zgodovinske četrti – Junshan,3,NE,DA,815
3094,Sprehod ob reki – Chao,3,NE,DA,816
3095,Kolesarski izlet po mestu – Chao,4,NE,DA,816
3096,Vožnja z ladjico – Clorinda,4,DA,DA,817
3097,Večerni kulturni sprehod – Clorinda,5,NE,NE,817
3098,Degustacija lokalnih jedi – Timbrangan,5,DA,NE,818
3099,Ulična kulinarična tura – Timbrangan,3,DA,NE,818
3100,Izlet v naravo v okolici mesta – Vithkuq,3,NE,DA,819
3101,Arhitekturni sprehod – Vithkuq,4,NE,DA,819
3102,Interaktivni znanstveni center – Ngã Bảy,4,DA,DA,820
3103,Obisk mestne knjižnice – Ngã Bảy,5,NE,DA,820
3104,Obisk kulturnega centra – Ymittos,5,DA,DA,821
3105,Delavnica tradicionalnih obrti – Ymittos,3,DA,DA,821
3106,Ogled mestnih znamenitosti ponoči – San Mariano,3,DA,NE,822
3107,Delavnica lokalne kulinarike – San Mariano,4,DA,DA,822
3108,Obisk zgodovinskega muzeja – Jiujie,4,DA,DA,823
3109,Obisk umetniške galerije – Jiujie,5,DA,DA,823
3110,Obisk živalskega vrta – Ashley,5,DA,DA,824
3111,Ogled športnega objekta – Ashley,3,DA,DA,824
3112,Obisk botaničnega vrta – Centre de Flacq,3,DA,DA,825
3113,Večerni razgled na mesto – Centre de Flacq,4,NE,DA,825
3114,Obisk akvarija – Paseh,4,DA,DA,826
3115,Obisk lokalnega sejma – Paseh,5,NE,DA,826
3116,Voden pohod po okolici – Malunda,5,NE,DA,827
3117,Voden ogled starega mestnega jedra – Malunda,3,NE,DA,827
3118,Obisk zgodovinske četrti – Álftanes,3,NE,DA,828
3119,Družinski ogled znamenitosti – Álftanes,4,DA,DA,828
3120,Kolesarski izlet po mestu – Sumberbatas,4,NE,DA,829
3121,Vodena fotografska tura – Sumberbatas,5,DA,NE,829
3122,Večerni kulturni sprehod – Baitang,5,NE,NE,830
3123,Otroška ustvarjalna delavnica – Baitang,3,DA,DA,830
3124,Ulična kulinarična tura – Keti Bandar,3,DA,NE,831
3125,Ogled verske dediščine – Keti Bandar,4,NE,DA,831
3126,Arhitekturni sprehod – Burgersfort,4,NE,DA,832
3127,Piknik v mestnem parku – Burgersfort,5,NE,DA,832
3128,Obisk mestne knjižnice – Dinan,5,NE,DA,833
3129,Sprehod skozi mestni park – Dinan,3,NE,DA,833
3130,Delavnica tradicionalnih obrti – Genet,3,DA,DA,834
3131,Razgledna točka in fotografiranje – Genet,4,NE,DA,834
3132,Delavnica lokalne kulinarike – Novozavidovskiy,4,DA,DA,835
3133,Plovba po reki ali jezeru – Novozavidovskiy,5,DA,DA,835
3134,Obisk umetniške galerije – Malanay,5,DA,DA,836
3135,Raziskovanje lokalnih obrti – Malanay,3,DA,DA,836
3136,Ogled športnega objekta – Har-Us,3,DA,DA,837
3137,Vožnja s turističnim avtobusom – Har-Us,4,DA,DA,837
3138,Večerni razgled na mesto – Hamilton,4,NE,DA,838
3139,Pokušina lokalnih sladic – Hamilton,5,DA,DA,838
3140,Obisk lokalnega sejma – Daykitin,5,NE,DA,839
3141,Ogled lokalne tržnice – Daykitin,3,NE,DA,839
3142,Voden ogled starega mestnega jedra – Sasa,3,NE,DA,840
3143,Ogled zgodovinskih zgradb – Sasa,4,NE,DA,840
3144,Družinski ogled znamenitosti – Chishui,4,DA,DA,841
3145,Koncert lokalne glasbe – Chishui,5,DA,DA,841
3146,Vodena fotografska tura – Aguazul,5,DA,NE,842
3147,Jutranji ogled mesta – Aguazul,3,NE,DA,842
3148,Otroška ustvarjalna delavnica – Velyki Sorochyntsi,3,DA,DA,843
3149,Sprehod ob reki – Velyki Sorochyntsi,4,NE,DA,843
3150,Ogled verske dediščine – Clarin,4,NE,DA,844
3151,Vožnja z ladjico – Clarin,5,DA,DA,844
3152,Piknik v mestnem parku – Rowokangkung,5,NE,DA,845
3153,Degustacija lokalnih jedi – Rowokangkung,3,DA,NE,845
3154,Sprehod skozi mestni park – Brniště,3,NE,DA,846
3155,Izlet v naravo v okolici mesta – Brniště,4,NE,DA,846
3156,Razgledna točka in fotografiranje – Zhili,4,NE,DA,847
3157,Interaktivni znanstveni center – Zhili,5,DA,DA,847
3158,Plovba po reki ali jezeru – Moyo,5,DA,DA,848
3159,Obisk kulturnega centra – Moyo,3,DA,DA,848
3160,Raziskovanje lokalnih obrti – Villa del Rosario,3,DA,DA,849
3161,Ogled mestnih znamenitosti ponoči – Villa del Rosario,4,DA,NE,849
3162,Vožnja s turističnim avtobusom – Watuweri,4,DA,DA,850
3163,Obisk zgodovinskega muzeja – Watuweri,5,DA,DA,850
3164,Pokušina lokalnih sladic – Cullhuas,5,DA,DA,851
3165,Obisk živalskega vrta – Cullhuas,3,DA,DA,851
3166,Ogled lokalne tržnice – Olhão,3,NE,DA,852
3167,Obisk botaničnega vrta – Olhão,4,DA,DA,852
3168,Ogled zgodovinskih zgradb – Dunlewy,4,NE,DA,853
3169,Obisk akvarija – Dunlewy,5,DA,DA,853
3170,Koncert lokalne glasbe – Momil,5,DA,DA,854
3171,Voden pohod po okolici – Momil,3,NE,DA,854
3172,Jutranji ogled mesta – Cookshire-Eaton,3,NE,DA,855
3173,Obisk zgodovinske četrti – Cookshire-Eaton,4,NE,DA,855
3174,Sprehod ob reki – Oslo,4,NE,DA,856
3175,Kolesarski izlet po mestu – Oslo,5,NE,DA,856
3176,Vožnja z ladjico – Fort Wayne,5,DA,DA,857
3177,Večerni kulturni sprehod – Fort Wayne,3,NE,NE,857
3178,Degustacija lokalnih jedi – Bukovany,3,DA,NE,858
3179,Ulična kulinarična tura – Bukovany,4,DA,NE,858
3180,Izlet v naravo v okolici mesta – Tsyelyakhany,4,NE,DA,859
3181,Arhitekturni sprehod – Tsyelyakhany,5,NE,DA,859
3182,Interaktivni znanstveni center – Binubusan,5,DA,DA,860
3183,Obisk mestne knjižnice – Binubusan,3,NE,DA,860
3184,Obisk kulturnega centra – Xo’jayli Shahri,3,DA,DA,861
3185,Delavnica tradicionalnih obrti – Xo’jayli Shahri,4,DA,DA,861
3186,Ogled mestnih znamenitosti ponoči – Mora,4,DA,NE,862
3187,Delavnica lokalne kulinarike – Mora,5,DA,DA,862
3188,Obisk zgodovinskega muzeja – Fengyang Fuchengzhen,5,DA,DA,863
3189,Obisk umetniške galerije – Fengyang Fuchengzhen,3,DA,DA,863
3190,Obisk živalskega vrta – Mingora,3,DA,DA,864
3191,Ogled športnega objekta – Mingora,4,DA,DA,864
3192,Obisk botaničnega vrta – Jablonec nad Nisou,4,DA,DA,865
3193,Večerni razgled na mesto – Jablonec nad Nisou,5,NE,DA,865
3194,Obisk akvarija – Itapagé,5,DA,DA,866
3195,Obisk lokalnega sejma – Itapagé,3,NE,DA,866
3196,Voden pohod po okolici – Wete,3,NE,DA,867
3197,Voden ogled starega mestnega jedra – Wete,4,NE,DA,867
3198,Obisk zgodovinske četrti – Bundoran,4,NE,DA,868
3199,Družinski ogled znamenitosti – Bundoran,5,DA,DA,868
3200,Kolesarski izlet po mestu – Putrajaya,5,NE,DA,869
3201,Vodena fotografska tura – Putrajaya,3,DA,NE,869
3202,Večerni kulturni sprehod – Saint Louis,3,NE,NE,870
3203,Otroška ustvarjalna delavnica – Saint Louis,4,DA,DA,870
3204,Ulična kulinarična tura – Nioro,4,DA,NE,871
3205,Ogled verske dediščine – Nioro,5,NE,DA,871
3206,Arhitekturni sprehod – Tlutup,5,NE,DA,872
3207,Piknik v mestnem parku – Tlutup,3,NE,DA,872
3208,Obisk mestne knjižnice – Petare,3,NE,DA,873
3209,Sprehod skozi mestni park – Petare,4,NE,DA,873
3210,Delavnica tradicionalnih obrti – Mesa,4,DA,DA,874
3211,Razgledna točka in fotografiranje – Mesa,5,NE,DA,874
3212,Delavnica lokalne kulinarike – Caleufú,5,DA,DA,875
3213,Plovba po reki ali jezeru – Caleufú,3,DA,DA,875
3214,Obisk umetniške galerije – Desa Gegempalan,3,DA,DA,876
3215,Raziskovanje lokalnih obrti – Desa Gegempalan,4,DA,DA,876
3216,Ogled športnega objekta – Bern,4,DA,DA,877
3217,Vožnja s turističnim avtobusom – Bern,5,DA,DA,877
3218,Večerni razgled na mesto – Piúma,5,NE,DA,878
3219,Pokušina lokalnih sladic – Piúma,3,DA,DA,878
3220,Obisk lokalnega sejma – Brazzaville,3,NE,DA,879
3221,Ogled lokalne tržnice – Brazzaville,4,NE,DA,879
3222,Voden ogled starega mestnega jedra – Tungipāra,4,NE,DA,880
3223,Ogled zgodovinskih zgradb – Tungipāra,5,NE,DA,880
3224,Družinski ogled znamenitosti – Sørvágur,5,DA,DA,881
3225,Koncert lokalne glasbe – Sørvágur,3,DA,DA,881
3226,Vodena fotografska tura – Manisi,3,DA,NE,882
3227,Jutranji ogled mesta – Manisi,4,NE,DA,882
3228,Otroška ustvarjalna delavnica – Luna,4,DA,DA,883
3229,Sprehod ob reki – Luna,5,NE,DA,883
3230,Ogled verske dediščine – Velké Losiny,5,NE,DA,884
3231,Vožnja z ladjico – Velké Losiny,3,DA,DA,884
3232,Piknik v mestnem parku – Godong,3,NE,DA,885
3233,Degustacija lokalnih jedi – Godong,4,DA,NE,885
3234,Sprehod skozi mestni park – Linköping,4,NE,DA,886
3235,Izlet v naravo v okolici mesta – Linköping,5,NE,DA,886
3236,Razgledna točka in fotografiranje – Agía Varvára,5,NE,DA,887
3237,Interaktivni znanstveni center – Agía Varvára,3,DA,DA,887
3238,Plovba po reki ali jezeru – Laprida,3,DA,DA,888
3239,Obisk kulturnega centra – Laprida,4,DA,DA,888
3240,Raziskovanje lokalnih obrti – José Bonifácio,4,DA,DA,889
3241,Ogled mestnih znamenitosti ponoči – José Bonifácio,5,DA,NE,889
3242,Vožnja s turističnim avtobusom – Dagou,5,DA,DA,890
3243,Obisk zgodovinskega muzeja – Dagou,3,DA,DA,890
3244,Pokušina lokalnih sladic – Ozërsk,3,DA,DA,891
3245,Obisk živalskega vrta – Ozërsk,4,DA,DA,891
3246,Ogled lokalne tržnice – Tarumizu,4,NE,DA,892
3247,Obisk botaničnega vrta – Tarumizu,5,DA,DA,892
3248,Ogled zgodovinskih zgradb – Esquina,5,NE,DA,893
3249,Obisk akvarija – Esquina,3,DA,DA,893
3250,Koncert lokalne glasbe – Pleasant Point,3,DA,DA,894
3251,Voden pohod po okolici – Pleasant Point,4,NE,DA,894
3252,Jutranji ogled mesta – Datun,4,NE,DA,895
3253,Obisk zgodovinske četrti – Datun,5,NE,DA,895
3254,Sprehod ob reki – Bhakkar,5,NE,DA,896
3255,Kolesarski izlet po mestu – Bhakkar,3,NE,DA,896
3256,Vožnja z ladjico – Bodzentyn,3,DA,DA,897
3257,Večerni kulturni sprehod – Bodzentyn,4,NE,NE,897
3258,Degustacija lokalnih jedi – Cherga,4,DA,NE,898
3259,Ulična kulinarična tura – Cherga,5,DA,NE,898
3260,Izlet v naravo v okolici mesta – Igarapé Açu,5,NE,DA,899
3261,Arhitekturni sprehod – Igarapé Açu,3,NE,DA,899
3262,Interaktivni znanstveni center – Penticton,3,DA,DA,900
3263,Obisk mestne knjižnice – Penticton,4,NE,DA,900
3264,Obisk kulturnega centra – Shangdu,4,DA,DA,901
3265,Delavnica tradicionalnih obrti – Shangdu,5,DA,DA,901
3266,Ogled mestnih znamenitosti ponoči – Mascouche,5,DA,NE,902
3267,Delavnica lokalne kulinarike – Mascouche,3,DA,DA,902
3268,Obisk zgodovinskega muzeja – Dadaha,3,DA,DA,903
3269,Obisk umetniške galerije – Dadaha,4,DA,DA,903
3270,Obisk živalskega vrta – Pule,4,DA,DA,904
3271,Ogled športnega objekta – Pule,5,DA,DA,904
3272,Obisk botaničnega vrta – Garešnica,5,DA,DA,905
3273,Večerni razgled na mesto – Garešnica,3,NE,DA,905
3274,Obisk akvarija – Wąbrzeźno,3,DA,DA,906
3275,Obisk lokalnega sejma – Wąbrzeźno,4,NE,DA,906
3276,Voden pohod po okolici – Onsala,4,NE,DA,907
3277,Voden ogled starega mestnega jedra – Onsala,5,NE,DA,907
3278,Obisk zgodovinske četrti – Mohelno,5,NE,DA,908
3279,Družinski ogled znamenitosti – Mohelno,3,DA,DA,908
3280,Kolesarski izlet po mestu – Starokucherganovka,3,NE,DA,909
3281,Vodena fotografska tura – Starokucherganovka,4,DA,NE,909
3282,Večerni kulturni sprehod – Kveda Chkhorots’q’u,4,NE,NE,910
3283,Otroška ustvarjalna delavnica – Kveda Chkhorots’q’u,5,DA,DA,910
3284,Ulična kulinarična tura – Sorochinsk,5,DA,NE,911
3285,Ogled verske dediščine – Sorochinsk,3,NE,DA,911
3286,Arhitekturni sprehod – Pisang,3,NE,DA,912
3287,Piknik v mestnem parku – Pisang,4,NE,DA,912
3288,Obisk mestne knjižnice – Marka,4,NE,DA,913
3289,Sprehod skozi mestni park – Marka,5,NE,DA,913
3290,Delavnica tradicionalnih obrti – Amarillo,5,DA,DA,914
3291,Razgledna točka in fotografiranje – Amarillo,3,NE,DA,914
3292,Delavnica lokalne kulinarike – New York City,3,DA,DA,915
3293,Plovba po reki ali jezeru – New York City,4,DA,DA,915
3294,Obisk umetniške galerije – Spitak,4,DA,DA,916
3295,Raziskovanje lokalnih obrti – Spitak,5,DA,DA,916
3296,Ogled športnega objekta – Pailou,5,DA,DA,917
3297,Vožnja s turističnim avtobusom – Pailou,3,DA,DA,917
3298,Večerni razgled na mesto – Chodów,3,NE,DA,918
3299,Pokušina lokalnih sladic – Chodów,4,DA,DA,918
3300,Obisk lokalnega sejma – Palangue,4,NE,DA,919
3301,Ogled lokalne tržnice – Palangue,5,NE,DA,919
3302,Voden ogled starega mestnega jedra – Bishan,5,NE,DA,920
3303,Ogled zgodovinskih zgradb – Bishan,3,NE,DA,920
3304,Družinski ogled znamenitosti – Ursk,3,DA,DA,921
3305,Koncert lokalne glasbe – Ursk,4,DA,DA,921
3306,Vodena fotografska tura – Villasis,4,DA,NE,922
3307,Jutranji ogled mesta – Villasis,5,NE,DA,922
3308,Otroška ustvarjalna delavnica – Dahu,5,DA,DA,923
3309,Sprehod ob reki – Dahu,3,NE,DA,923
3310,Ogled verske dediščine – Butembo,3,NE,DA,924
3311,Vožnja z ladjico – Butembo,4,DA,DA,924
3312,Piknik v mestnem parku – Vol’no-Nadezhdinskoye,4,NE,DA,925
3313,Degustacija lokalnih jedi – Vol’no-Nadezhdinskoye,5,DA,NE,925
3314,Sprehod skozi mestni park – Kocēni,5,NE,DA,926
3315,Izlet v naravo v okolici mesta – Kocēni,3,NE,DA,926
3316,Razgledna točka in fotografiranje – Xihongmen,3,NE,DA,927
3317,Interaktivni znanstveni center – Xihongmen,4,DA,DA,927
3318,Plovba po reki ali jezeru – Chedao,4,DA,DA,928
3319,Obisk kulturnega centra – Chedao,5,DA,DA,928
3320,Raziskovanje lokalnih obrti – Bellavista,5,DA,DA,929
3321,Ogled mestnih znamenitosti ponoči – Bellavista,3,DA,NE,929
3322,Vožnja s turističnim avtobusom – Kabongan Kidul,3,DA,DA,930
3323,Obisk zgodovinskega muzeja – Kabongan Kidul,4,DA,DA,930
3324,Pokušina lokalnih sladic – Sosnovaya Polyana,4,DA,DA,931
3325,Obisk živalskega vrta – Sosnovaya Polyana,5,DA,DA,931
3326,Ogled lokalne tržnice – Sevilla,5,NE,DA,932
3327,Obisk botaničnega vrta – Sevilla,3,DA,DA,932
3328,Ogled zgodovinskih zgradb – Pokachi,3,NE,DA,933
3329,Obisk akvarija – Pokachi,4,DA,DA,933
3330,Koncert lokalne glasbe – Umm al Qaywayn,4,DA,DA,934
3331,Voden pohod po okolici – Umm al Qaywayn,5,NE,DA,934
3332,Jutranji ogled mesta – Bukovec,5,NE,DA,935
3333,Obisk zgodovinske četrti – Bukovec,3,NE,DA,935
3334,Sprehod ob reki – Somovo,3,NE,DA,936
3335,Kolesarski izlet po mestu – Somovo,4,NE,DA,936
3336,Vožnja z ladjico – Chengzi,4,DA,DA,937
3337,Večerni kulturni sprehod – Chengzi,5,NE,NE,937
3338,Degustacija lokalnih jedi – Söderköping,5,DA,NE,938
3339,Ulična kulinarična tura – Söderköping,3,DA,NE,938
3340,Izlet v naravo v okolici mesta – Verdizela,3,NE,DA,939
3341,Arhitekturni sprehod – Verdizela,4,NE,DA,939
3342,Interaktivni znanstveni center – La Plata,4,DA,DA,940
3343,Obisk mestne knjižnice – La Plata,5,NE,DA,940
3344,Obisk kulturnega centra – Taungoo,5,DA,DA,941
3345,Delavnica tradicionalnih obrti – Taungoo,3,DA,DA,941
3346,Ogled mestnih znamenitosti ponoči – Yanacancha,3,DA,NE,942
3347,Delavnica lokalne kulinarike – Yanacancha,4,DA,DA,942
3348,Obisk zgodovinskega muzeja – Tucaní,4,DA,DA,943
3349,Obisk umetniške galerije – Tucaní,5,DA,DA,943
3350,Obisk živalskega vrta – Memória,5,DA,DA,944
3351,Ogled športnega objekta – Memória,3,DA,DA,944
3352,Obisk botaničnega vrta – Narutō,3,DA,DA,945
3353,Večerni razgled na mesto – Narutō,4,NE,DA,945
3354,Obisk akvarija – Khalīlābād,4,DA,DA,946
3355,Obisk lokalnega sejma – Khalīlābād,5,NE,DA,946
3356,Voden pohod po okolici – Buynichy,5,NE,DA,947
3357,Voden ogled starega mestnega jedra – Buynichy,3,NE,DA,947
3358,Obisk zgodovinske četrti – Emplak,3,NE,DA,948
3359,Družinski ogled znamenitosti – Emplak,4,DA,DA,948
3360,Kolesarski izlet po mestu – That Phanom,4,NE,DA,949
3361,Vodena fotografska tura – That Phanom,5,DA,NE,949
3362,Večerni kulturni sprehod – Ar Rass,5,NE,NE,950
3363,Otroška ustvarjalna delavnica – Ar Rass,3,DA,DA,950
3364,Ulična kulinarična tura – Huangzhou,3,DA,NE,951
3365,Ogled verske dediščine – Huangzhou,4,NE,DA,951
3366,Arhitekturni sprehod – El Tejocote,4,NE,DA,952
3367,Piknik v mestnem parku – El Tejocote,5,NE,DA,952
3368,Obisk mestne knjižnice – Ugep,5,NE,DA,953
3369,Sprehod skozi mestni park – Ugep,3,NE,DA,953
3370,Delavnica tradicionalnih obrti – Khong,3,DA,DA,954
3371,Razgledna točka in fotografiranje – Khong,4,NE,DA,954
3372,Delavnica lokalne kulinarike – Maogang,4,DA,DA,955
3373,Plovba po reki ali jezeru – Maogang,5,DA,DA,955
3374,Obisk umetniške galerije – San Jose,5,DA,DA,956
3375,Raziskovanje lokalnih obrti – San Jose,3,DA,DA,956
3376,Ogled športnega objekta – Albany,3,DA,DA,957
3377,Vožnja s turističnim avtobusom – Albany,4,DA,DA,957
3378,Večerni razgled na mesto – Kota Bharu,4,NE,DA,958
3379,Pokušina lokalnih sladic – Kota Bharu,5,DA,DA,958
3380,Obisk lokalnega sejma – Bulqizë,5,NE,DA,959
3381,Ogled lokalne tržnice – Bulqizë,3,NE,DA,959
3382,Voden ogled starega mestnega jedra – Khoroshëvo-Mnevniki,3,NE,DA,960
3383,Ogled zgodovinskih zgradb – Khoroshëvo-Mnevniki,4,NE,DA,960
3384,Družinski ogled znamenitosti – Marvdasht,4,DA,DA,961
3385,Koncert lokalne glasbe – Marvdasht,5,DA,DA,961
3386,Vodena fotografska tura – Bolgar,5,DA,NE,962
3387,Jutranji ogled mesta – Bolgar,3,NE,DA,962
3388,Otroška ustvarjalna delavnica – Nahāvand,3,DA,DA,963
3389,Sprehod ob reki – Nahāvand,4,NE,DA,963
3390,Ogled verske dediščine – Tola,4,NE,DA,964
3391,Vožnja z ladjico – Tola,5,DA,DA,964
3392,Piknik v mestnem parku – Kokkónion,5,NE,DA,965
3393,Degustacija lokalnih jedi – Kokkónion,3,DA,NE,965
3394,Sprehod skozi mestni park – Pingxiang,3,NE,DA,966
3395,Izlet v naravo v okolici mesta – Pingxiang,4,NE,DA,966
3396,Razgledna točka in fotografiranje – Płońsk,4,NE,DA,967
3397,Interaktivni znanstveni center – Płońsk,5,DA,DA,967
3398,Plovba po reki ali jezeru – Wuping,5,DA,DA,968
3399,Obisk kulturnega centra – Wuping,3,DA,DA,968
3400,Raziskovanje lokalnih obrti – Xinxu,3,DA,DA,969
3401,Ogled mestnih znamenitosti ponoči – Xinxu,4,DA,NE,969
3402,Vožnja s turističnim avtobusom – Santa Teresa,4,DA,DA,970
3403,Obisk zgodovinskega muzeja – Santa Teresa,5,DA,DA,970
3404,Pokušina lokalnih sladic – Saku,5,DA,DA,971
3405,Obisk živalskega vrta – Saku,3,DA,DA,971
3406,Ogled lokalne tržnice – Menampukrajan,3,NE,DA,972
3407,Obisk botaničnega vrta – Menampukrajan,4,DA,DA,972
3408,Ogled zgodovinskih zgradb – Neglasari,4,NE,DA,973
3409,Obisk akvarija – Neglasari,5,DA,DA,973
3410,Koncert lokalne glasbe – Tomilino,5,DA,DA,974
3411,Voden pohod po okolici – Tomilino,3,NE,DA,974
3412,Jutranji ogled mesta – Cilangkap,3,NE,DA,975
3413,Obisk zgodovinske četrti – Cilangkap,4,NE,DA,975
3414,Sprehod ob reki – Fudian,4,NE,DA,976
3415,Kolesarski izlet po mestu – Fudian,5,NE,DA,976
3416,Vožnja z ladjico – Anchorage,5,DA,DA,977
3417,Večerni kulturni sprehod – Anchorage,3,NE,NE,977
3418,Degustacija lokalnih jedi – Orosh,3,DA,NE,978
